n, s, t1, max1, lsq1, t2, max2, lsq2, t3, max3, lsq3, t4, max4, lsq4, t5, max5, lsq5, t6, max6, lsq6, t7, max7, lsq7, t8, max8, lsq8, t9, max9, lsq9, t10, max10, lsq10
128,1000,2.478627682,1833,14205205,10.15583777,6,162,27.85403776,4,69,18.95353985,3,65,3.902521133,3,51,52.39267731,3,1,,,,,,,,,,,,
128,1000,2.497550011,1520,13790091,10.10059762,5,104,20.89484406,4,50,35.10184622,3,50,6.751139402,3,49,7.515012264,3,49,36.08081651,3,1,,,,,,,,,
128,1000,2.515855551,1619,15492506,12.10813713,5,130,20.93835926,4,86,28.79516053,4,55,15.92709494,3,49,27.82944107,3,1,,,,,,,,,,,,
128,1000,2.507159472,1612,15075806,10.17474341,5,90,23.21689582,4,75,20.77727413,3,66,19.9480989,3,53,12.08104753,3,45,25.08740568,3,1,,,,,,,,,
128,1000,2.525041103,1509,13454969,10.3611536,6,154,33.20355844,3,65,24.94635272,3,50,7.124134541,3,47,8.202895403,3,53,14.80001545,3,1,,,,,,,,,
128,1000,2.488130093,1589,14858661,10.18155003,5,143,17.82797432,4,73,18.09231806,4,60,34.03952742,3,1,,,,,,,,,,,,,,,
128,1000,2.500022173,1579,15639546,10.15770841,6,168,21.43579984,4,72,21.94025207,4,71,19.18184471,3,56,40.87256813,3,1,,,,,,,,,,,,
128,1000,2.566185951,1589,14326672,10.39989519,6,162,23.22334623,4,1,,,,,,,,,,,,,,,,,,,,,
128,1000,2.61613965,1673,14403936,10.38793683,5,132,21.64820051,4,81,25.50253487,3,60,11.74662161,4,55,27.44620419,3,1,,,,,,,,,,,,
128,1000,2.640147209,1703,14477883,10.45868754,6,149,19.14949894,4,70,12.52587771,3,52,28.62682748,3,1,,,,,,,,,,,,,,,
128,1000,2.620640755,1607,14511759,10.4619174,5,106,18.555372,4,72,23.3992846,3,66,20.60286283,3,1,,,,,,,,,,,,,,,
128,1000,2.604070902,1580,16112313,10.43000579,6,180,19.95979619,4,63,26.02138472,3,61,11.42687488,4,57,33.31434488,3,1,,,,,,,,,,,,
128,1000,2.548075199,1752,13752151,10.42139387,5,115,15.18524981,4,83,35.79203486,3,53,3.057305336,3,48,40.8990109,3,1,,,,,,,,,,,,
128,1000,2.55205512,1710,12905904,10.37264395,7,161,24.95317769,4,85,24.87790513,3,54,11.89947486,3,1,,,,,,,,,,,,,,,
128,1000,2.548168421,1652,14245926,10.4846797,5,130,23.6577065,4,75,19.0731709,3,60,13.99474764,3,52,3.3939116,3,50,15.15909672,3,1,,,,,,,,,
128,1000,2.544676542,1732,14279424,10.50063086,6,141,22.17186117,4,80,30.78495407,4,52,22.27156544,3,47,12.95839334,3,1,,,,,,,,,,,,
128,1000,2.529237986,1658,15159490,10.45553684,7,113,28.98088932,4,82,17.06540513,4,67,21.15996027,3,1,,,,,,,,,,,,,,,
128,1000,2.560936213,1566,14378495,10.35159636,5,173,23.42389679,4,69,29.16104412,3,49,20.75261998,3,49,1.393173456,3,45,30.14583945,3,1,,,,,,,,,
128,1000,2.572012424,1686,15484316,10.49425769,6,119,18.25827265,4,76,27.23157334,3,64,11.98521233,3,1,,,,,,,,,,,,,,,
128,1000,2.579678774,1544,14957855,10.39503741,5,128,19.05343151,4,81,28.59191275,3,55,14.20533895,3,45,31.11867571,3,38,3.811837196,3,39,2.242927551,3,1,,,,,,
128,1000,2.482367039,1537,14789516,10.20258927,4,120,19.64279294,4,83,25.21844602,3,52,15.28259158,3,48,13.29576445,3,45,7.37415719,3,1,,,,,,,,,
128,1000,2.542306185,1579,14719907,10.13695526,6,128,24.29250884,4,71,14.22331119,4,70,44.37137604,3,1,,,,,,,,,,,,,,,
128,1000,2.506817341,1877,14762145,10.22698474,5,125,30.26160884,4,73,11.0367558,3,56,20.00942683,4,49,4.6612432,3,49,32.3253572,2,1,,,,,,,,,
128,1000,2.517110348,1641,14708275,10.19938231,8,184,19.55468082,4,81,26.64846325,3,56,10.42398524,3,55,4.815971375,4,56,32.97354317,3,1,,,,,,,,,
128,1000,2.499887943,1757,13837100,10.19675779,5,119,19.1513958,4,69,14.94941878,4,63,36.88475084,3,59,11.89780998,3,49,14.52036047,3,1,,,,,,,,,
128,1000,2.514857054,1669,14686165,10.23674154,5,141,21.42136931,4,79,26.7721622,3,58,9.51878643,3,55,22.35521483,3,1,,,,,,,,,,,,
128,1000,2.509239912,1734,13435226,10.10456491,5,110,17.89817476,4,51,28.25854039,3,51,14.0314815,3,1,,,,,,,,,,,,,,,
128,1000,2.515691757,1789,15133633,10.25956464,5,124,14.77169609,4,85,18.31251574,3,62,11.83134294,3,51,1.990778446,3,50,29.64284444,3,47,16.45978045,2,1,,,,,,
128,1000,2.525783062,1650,14869184,10.20894575,6,146,20.44749165,4,86,15.9929564,4,70,35.35526991,3,47,5.954312563,3,43,19.99491978,3,1,,,,,,,,,
128,1000,2.540819168,1617,14447749,10.18234539,6,165,18.55249214,4,73,22.83714986,3,63,21.70428848,3,42,17.37821627,3,1,,,,,,,,,,,,
128,1000,2.493884802,1495,14903535,10.227314,6,137,20.42514372,4,78,29.96633887,3,56,12.26990128,3,47,2.375141859,3,56,59.81663561,1,1,,,,,,,,,
128,1000,2.540629148,1585,14251502,10.19809651,6,128,21.66419411,4,79,31.25375175,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.511420965,1613,14685818,10.24672151,6,108,23.05850863,4,68,16.42264938,3,53,4.440969706,4,66,49.97477412,3,1,,,,,,,,,,,,
128,1000,2.874621868,1628,14895635,11.0743978,5,133,30.18564367,4,62,12.55331874,4,65,24.63950634,4,1,,,,,,,,,,,,,,,
128,1000,3.531716347,1533,13965270,15.50890875,5,135,15.48039198,4,81,30.02519488,3,56,8.537386179,3,56,44.28445029,3,1,,,,,,,,,,,,
128,1000,3.096249819,1504,14266119,10.22970009,6,147,28.16054273,4,73,10.73745346,3,62,19.86127687,3,50,15.01757789,3,43,10.39061499,3,33,16.70714283,3,1,,,,,,
128,1000,3.074754238,1496,14276118,10.30639839,5,137,25.72320199,4,70,18.49851871,4,52,8.490880251,3,52,31.98207593,3,41,31.36132264,3,1,,,,,,,,,
128,1000,2.526227474,1573,14688462,10.15930128,5,137,23.25167418,4,73,22.83139682,3,58,16.30275345,4,50,24.6718502,3,1,,,,,,,,,,,,
128,1000,2.534173965,1582,14675387,10.25392246,6,143,20.27260518,4,82,27.3278017,3,57,10.8926661,3,48,45.66929674,3,1,,,,,,,,,,,,
128,1000,2.485473156,1577,12787084,10.12105322,4,116,23.38431478,4,63,6.129132032,4,67,24.50849891,3,50,0.685120821,3,50,27.73202085,3,1,,,,,,,,,
128,1000,2.515482187,1591,13602038,10.35804772,6,183,24.97850156,4,78,20.73013973,4,53,20.67626023,3,47,30.12347388,3,44,7.890311718,3,1,,,,,,,,,
128,1000,2.475316048,1825,14232131,10.88306141,6,153,19.49346566,4,73,27.58983684,4,59,17.60361624,3,48,0.300055504,3,53,64.56246066,1,1,,,,,,,,,
128,1000,2.525430441,1530,14702878,10.17492437,6,150,27.42747927,4,63,12.98634911,4,63,26.64530921,3,1,,,,,,,,,,,,,,,
128,1000,2.481197119,1735,14938828,10.08913827,6,113,31.18477011,4,70,10.30980396,3,52,17.56404638,3,57,20.19673872,3,50,9.270097494,3,45,0.607673883,3,47,46.78505063,1,1,,,
128,1000,2.507371187,1681,13811731,10.0314486,8,165,24.99134421,4,60,17.19973826,4,67,22.62804103,3,1,,,,,,,,,,,,,,,
128,1000,2.448216438,1749,14636648,10.12611103,7,104,19.14637661,4,69,12.5485425,4,68,2.579730988,3,66,31.92439604,3,1,,,,,,,,,,,,
128,1000,2.866212368,1637,13541898,10.08556867,6,148,31.38568115,4,84,15.74763918,3,55,11.00449133,3,54,33.36705756,3,1,,,,,,,,,,,,
128,1000,2.47746706,1519,13743199,10.13657975,5,126,24.36522317,4,72,10.02217984,4,66,31.08556056,3,51,15.64839959,3,1,,,,,,,,,,,,
128,1000,2.452974081,1522,14265683,10.08920026,7,193,29.96754813,4,62,20.1454792,3,57,28.43295169,3,1,,,,,,,,,,,,,,,
128,1000,2.459615707,1641,15187275,10.06943631,5,101,23.38335919,4,86,21.42091084,3,62,16.09249449,3,59,31.02445436,3,1,,,,,,,,,,,,
128,1000,2.490357161,1772,14146364,10.15977407,6,181,26.24701905,5,67,10.83303261,4,65,23.38572192,3,1,,,,,,,,,,,,,,,
128,1000,2.504735708,2084,14791788,10.10564685,6,139,29.81715345,4,68,18.92606449,3,63,16.3560586,3,1,,,,,,,,,,,,,,,
128,1000,2.489835978,1816,14587578,10.14996266,6,157,16.30269074,4,86,30.56133962,3,53,16.9436779,3,52,4.120850563,3,47,5.942889214,3,44,6.02144146,3,42,56.7784245,1,1,,,
128,1000,2.523290873,1838,14520415,10.07229352,6,124,29.72107601,3,69,13.34405446,3,63,7.206503391,3,54,32.19430852,3,45,21.06754303,3,1,,,,,,,,,
128,1000,2.452248096,1745,14489554,10.1283195,5,93,26.60870147,4,61,17.61254168,4,67,11.56026888,3,52,28.39811921,2,1,,,,,,,,,,,,
128,1000,2.518375874,1604,15078732,10.05280781,5,123,26.85512924,4,78,20.492661,4,61,21.07979894,3,47,25.95468283,3,1,,,,,,,,,,,,
128,1000,2.499372959,1690,15332325,10.36016154,6,145,20.84193468,4,67,35.38009119,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.532819748,1591,14347506,11.86935616,5,100,22.02303553,4,86,16.96484613,3,59,17.88135219,3,1,,,,,,,,,,,,,,,
128,1000,2.490823507,1558,13885873,10.07267189,5,134,28.38865995,4,79,5.251126766,4,75,32.69970751,3,1,,,,,,,,,,,,,,,
128,1000,2.498942137,1625,14243491,10.13581753,6,189,32.86671448,4,51,3.004827976,3,51,26.82125187,3,1,,,,,,,,,,,,,,,
128,1000,2.480028152,1670,14390641,10.09087706,5,154,19.75688219,4,90,25.04991388,4,53,25.77886248,3,1,,,,,,,,,,,,,,,
128,1000,2.490221024,1717,14264956,10.0664537,6,201,23.9121933,4,66,24.35735869,4,62,0.488976002,4,61,38.9634099,3,1,,,,,,,,,,,,
128,1000,2.504697323,1647,14730717,10.05209208,5,113,23.78236055,4,87,38.07102966,3,57,10.01729631,3,45,11.42220259,4,43,34.42114496,3,1,,,,,,,,,
128,1000,2.486440659,1604,13134517,10.04296517,6,153,19.50062513,4,89,33.70105934,3,59,1.097126961,3,59,26.40430093,3,1,,,,,,,,,,,,
128,1000,2.534274101,1765,14249447,10.1593976,5,118,24.218328,4,75,18.64953351,3,60,19.73513532,3,44,18.52381396,4,52,14.74029899,3,42,17.42847204,3,1,,,,,,
128,1000,2.49303031,1656,14420377,10.06734371,6,175,26.21876431,4,63,4.810479641,4,66,36.30556273,3,48,6.58058548,3,53,36.21510744,3,1,,,,,,,,,
128,1000,2.489214659,1612,13350263,10.08976436,7,164,19.74474978,4,79,23.12603092,4,69,19.58536243,3,45,25.93921494,3,1,,,,,,,,,,,,
128,1000,2.471030235,1495,13022581,10.15885878,6,113,26.72062135,3,69,22.20174694,3,56,9.491280079,3,56,26.17913818,3,1,,,,,,,,,,,,
128,1000,2.528487682,1688,15272448,10.18152452,5,128,22.96763659,4,79,15.32731009,3,59,30.71947932,3,1,,,,,,,,,,,,,,,
128,1000,2.489491224,1643,15022547,10.08343387,7,170,20.90421534,5,73,21.66912317,3,57,36.51543546,3,37,13.43636799,3,1,,,,,,,,,,,,
128,1000,2.464905262,1812,13818299,10.13141131,5,145,25.076087,4,52,8.827478647,4,64,28.78185225,3,1,,,,,,,,,,,,,,,
128,1000,2.477797985,1582,14766193,10.08491445,6,129,33.38508534,4,71,6.059408426,4,62,19.96823049,3,44,9.193293095,3,54,9.4449687,3,54,46.35237908,1,1,,,,,,
128,1000,2.511594296,1623,15145314,10.05366778,5,120,25.86537743,4,68,21.2897203,4,56,14.1162982,3,56,20.30556846,3,1,,,,,,,,,,,,
128,1000,2.48689723,1585,12872155,10.18024635,6,157,26.31534123,4,68,18.51734996,4,65,24.56959414,3,43,6.454719543,3,47,16.10010386,3,1,,,,,,,,,
128,1000,2.509024382,1493,14916787,10.20756483,5,124,18.09133458,4,77,29.90788698,3,52,4.501368999,3,59,36.03164363,3,1,,,,,,,,,,,,
128,1000,2.466565847,1586,15674869,10.21930909,5,138,29.31296396,4,71,21.97677803,4,60,18.83428407,3,56,23.1376965,3,43,23.74940372,2,1,,,,,,,,,
128,1000,2.47998476,1628,14307482,10.07607722,6,135,27.44702411,4,76,9.764793158,4,65,29.03347015,4,58,20.43122935,3,1,,,,,,,,,,,,
128,1000,2.495075464,1635,14474994,10.13222528,7,157,19.75521302,5,73,48.37747622,3,54,11.67655182,3,48,12.99002242,3,1,,,,,,,,,,,,
128,1000,2.471796036,1809,13231901,10.18485999,6,142,18.4245472,4,85,20.77750254,3,59,22.61863351,3,59,23.19450569,3,1,,,,,,,,,,,,
128,1000,2.460789919,1639,13995467,10.12013745,7,196,22.21516824,4,76,15.61204886,4,70,26.9043262,3,52,15.6555829,3,39,1.540242195,3,39,52.17129278,1,1,,,,,,
128,1000,2.509423256,1675,13920615,10.19644403,6,172,33.52026844,4,72,19.34099531,4,56,19.2710278,3,55,0.788264513,3,53,21.81445622,3,41,5.805754423,3,37,19.73343587,3,1,,,
128,1000,2.650653839,1597,15555967,10.12784147,5,112,30.77411675,4,71,20.15345311,4,1,,,,,,,,,,,,,,,,,,
128,1000,2.48359108,1717,15132655,10.33773375,5,135,22.03546572,4,82,23.68589854,4,58,4.562017441,3,61,28.54632616,3,1,,,,,,,,,,,,
128,1000,3.420974255,1547,14933547,10.10424185,6,150,18.28732681,4,77,33.01189995,4,1,,,,,,,,,,,,,,,,,,
128,1000,2.58007741,1730,14400357,10.31850338,6,144,15.22270298,4,98,38.52698684,3,57,15.10021567,3,1,,,,,,,,,,,,,,,
128,1000,2.585568666,1601,13478615,10.41550279,7,189,23.63546324,4,66,19.70303488,4,66,0.567767859,3,66,15.01373529,3,45,28.21782947,3,1,,,,,,,,,
128,1000,2.557079077,1585,13953423,10.07685637,6,138,22.80739117,4,72,19.42897773,3,60,10.34006405,4,55,44.39592457,3,1,,,,,,,,,,,,
128,1000,2.718537092,1579,14087758,10.21454072,6,149,31.74312115,4,65,10.37295699,4,74,7.330239296,3,60,37.1440084,3,1,,,,,,,,,,,,
128,1000,2.582556486,1477,14892951,11.41008735,5,163,23.43482256,4,74,12.83000898,4,76,37.72627306,3,47,19.8196156,3,1,,,,,,,,,,,,
128,1000,2.55375433,1481,12272917,10.07446837,6,133,19.45365214,4,72,20.457551,3,64,15.31613302,3,52,29.921911,3,1,,,,,,,,,,,,
128,1000,2.631882668,1567,15381521,10.12577629,5,141,17.36675596,5,72,33.40368843,3,60,11.28851342,4,52,18.67662024,3,1,,,,,,,,,,,,
128,1000,2.563584089,1739,13279391,10.03863549,7,186,27.17494702,4,75,15.89804673,4,69,24.4681735,3,52,11.56926274,3,47,62.22037649,1,1,,,,,,,,,
128,1000,2.566105604,1462,15984139,10.18332171,5,139,18.83135056,4,97,25.36073351,4,48,20.59094214,3,1,,,,,,,,,,,,,,,
128,1000,2.61459589,1655,12825681,10.09638286,6,134,23.33819151,4,63,31.8423605,3,59,14.0652945,4,50,23.85415554,3,1,,,,,,,,,,,,
128,1000,2.564364195,1896,14452000,10.12800431,5,125,21.06119156,4,87,30.56456876,4,1,,,,,,,,,,,,,,,,,,
128,1000,2.551819801,1767,13736478,10.17071557,6,128,22.57835579,4,70,30.47336864,3,51,9.563156843,3,55,11.60344362,4,42,26.12838197,3,1,,,,,,,,,
128,1000,2.55487299,1543,14945886,10.15690279,6,125,30.8801949,4,79,38.17599273,3,56,5.711536646,3,54,25.50499821,3,1,,,,,,,,,,,,
128,1000,2.637440443,1727,14650687,11.28598189,6,119,19.01703811,4,82,14.9691515,4,68,16.49897408,4,62,16.43636131,4,1,,,,,,,,,,,,
128,1000,2.505079031,1642,13467731,10.14720297,5,101,30.1673255,3,63,19.57637501,4,61,39.419662,3,1,,,,,,,,,,,,,,,
128,1000,2.577049017,1734,15331817,10.10581803,6,153,31.18360186,4,66,27.70560002,4,56,12.06397963,3,44,8.170257092,3,45,22.01255226,3,1,,,,,,,,,
128,1000,2.549229622,1526,15427756,10.17398667,5,123,21.69171143,4,75,29.26294971,4,53,11.68462801,3,1,,,,,,,,,,,,,,,
128,1000,2.536930561,1693,14460321,10.05077052,6,171,24.18277836,4,78,20.85680342,4,67,10.22679424,4,1,,,,,,,,,,,,,,,
128,1000,2.572535992,1884,13120503,10.12772465,5,131,23.52990723,4,71,16.05729771,3,56,33.69701433,3,1,,,,,,,,,,,,,,,
128,1000,2.539212227,1785,14473936,10.08098912,5,165,27.37540531,3,68,14.7104044,3,68,28.8474319,3,45,3.696055651,3,50,32.79707623,3,1,,,,,,,,,
128,1000,2.541568518,1592,14001506,10.01976919,6,103,24.71025872,4,69,19.33407521,3,56,20.17061472,3,45,9.327551365,3,45,60.74172544,1,1,,,,,,,,,
128,1000,2.549019814,1657,14661600,10.05650258,6,118,21.61750817,3,73,27.12949181,3,56,6.545222998,3,53,20.56767535,3,1,,,,,,,,,,,,
128,1000,2.553005457,1486,15766774,10.13558102,5,142,18.8974719,4,76,20.35442185,4,70,16.80240107,3,51,11.06145191,3,50,1.291680574,3,52,64.04143429,1,1,,,,,,
128,1000,2.576766253,1680,14863218,10.18320322,7,135,22.48102117,4,82,19.44777775,4,55,14.35428286,3,56,22.0381465,3,51,20.55540514,3,1,,,,,,,,,
128,1000,2.557046175,1599,15138876,10.21198273,5,110,26.24675179,4,70,13.72556162,4,57,1.781213522,3,61,29.64830875,3,47,2.625442266,3,50,2.939204693,3,50,53.27326798,1,1,,,
128,1000,2.575728893,1672,12954996,10.26881051,6,126,22.23979211,4,79,20.47781301,4,60,15.68722534,3,55,21.36182499,3,49,56.99424601,1,1,,,,,,,,,
128,1000,2.615191698,1786,12787862,10.38360023,6,115,20.1716454,4,88,19.85606027,3,63,22.41029668,3,45,20.90135312,3,1,,,,,,,,,,,,
128,1000,2.572629452,1871,13495181,10.31146002,5,136,23.61530638,4,61,25.46576309,3,62,12.05384874,3,59,23.82046747,3,1,,,,,,,,,,,,
128,1000,2.620394468,1701,14883682,10.28923917,7,145,21.13466954,5,84,19.529809,3,62,27.5089972,3,49,25.24215746,3,1,,,,,,,,,,,,
128,1000,2.561114073,1983,14729190,10.42925191,5,111,15.9377718,4,70,24.68789315,3,60,14.97992706,3,53,14.95921302,3,41,55.50947475,1,1,,,,,,,,,
128,1000,2.571793079,1540,15162567,10.2887702,6,144,23.21569109,4,77,22.28477049,4,63,12.32380033,3,58,25.979954,3,1,,,,,,,,,,,,
128,1000,2.566548347,1641,14863818,10.2890923,5,129,15.69277859,4,87,32.24338531,3,49,18.08453131,3,54,8.377915859,3,42,63.68674445,1,1,,,,,,,,,
128,1000,2.53697896,1721,14358267,10.38421512,5,131,24.12871456,3,64,11.54055738,4,62,18.98295045,3,57,19.57271862,3,53,27.85215592,3,1,,,,,,,,,
128,1000,2.574506283,1750,14804863,10.34545517,5,117,20.60273743,4,79,27.05914736,4,59,10.37864375,3,49,22.59195518,3,48,15.0714767,3,47,17.60520411,3,1,,,,,,
128,1000,2.565357685,1781,15458595,10.25868154,6,146,34.99167919,4,77,27.31109691,3,62,6.15388608,3,58,13.06536841,3,42,20.34391427,3,1,,,,,,,,,
128,1000,2.551388025,1649,15008716,10.29958606,7,195,26.05993605,5,84,53.06624985,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.558494568,1687,14577270,10.35406399,5,124,20.86831665,4,76,19.73461652,3,65,10.87088346,4,62,15.83989763,3,47,13.55960655,3,46,3.034057856,3,46,47.13638234,1,1,,,
128,1000,2.596616507,1669,13004194,10.37029362,5,112,21.29729939,4,75,20.21953416,3,58,17.70553207,3,1,,,,,,,,,,,,,,,
128,1000,2.559005737,1653,14639757,10.43693495,6,169,20.25849676,4,84,17.08413458,4,67,22.72341108,3,59,20.59953928,3,1,,,,,,,,,,,,
128,1000,2.567905664,1734,15396757,10.3163507,6,142,24.56011176,4,80,21.6175611,3,64,16.55624342,3,1,,,,,,,,,,,,,,,
128,1000,2.568489552,1609,15588988,10.23480701,5,132,11.54129553,4,90,31.02796865,4,58,23.38914013,3,49,0.870103359,3,1,,,,,,,,,,,,
128,1000,2.522612095,1730,15053214,10.14679956,6,165,23.97599483,4,73,16.51493239,3,60,18.68538618,3,54,27.9786911,3,43,7.474500179,3,1,,,,,,,,,
128,1000,2.552072525,1626,14214101,10.17524385,5,135,19.56418061,4,75,19.52708268,3,58,16.35659671,3,52,9.835074186,3,55,0.304358482,4,55,70.74867177,1,1,,,,,,
128,1000,2.561956882,1470,15683262,10.1419971,7,148,25.33769035,4,73,25.33295774,3,61,23.55639648,4,48,24.83933425,3,45,3.879367113,3,40,49.50624895,1,1,,,,,,
128,1000,2.562166929,1728,13034939,10.1647532,6,107,22.31941438,4,70,9.033644676,3,70,16.91526008,3,61,29.48496866,3,1,,,,,,,,,,,,
128,1000,2.561126471,1719,13994627,10.5960145,6,122,24.71920919,5,79,44.23406005,3,48,6.466007471,3,48,29.45880961,3,1,,,,,,,,,,,,
128,1000,3.113353491,1790,14200773,10.43816161,6,143,19.27943969,4,64,46.31631875,3,1,,,,,,,,,,,,,,,,,,
128,1000,3.110945702,1685,15828385,10.3355,5,141,20.2366972,4,102,22.4080677,4,67,25.76915026,3,42,10.14892006,3,1,,,,,,,,,,,,
128,1000,2.554310083,1627,14984282,10.14536405,5,129,31.29606342,4,79,16.49794436,3,60,23.88609934,3,56,18.27182698,3,1,,,,,,,,,,,,
128,1000,2.957926989,1617,12819448,10.16056705,5,111,16.9703424,4,58,24.27774954,4,58,9.690454483,3,47,14.65540051,3,49,14.90628409,3,41,2.314379692,3,42,46.3965559,1,1,,,
128,1000,2.484204292,1637,12424569,10.30278325,5,137,23.50401354,4,66,22.69840693,3,58,20.55819774,3,1,,,,,,,,,,,,,,,
128,1000,2.498216152,1740,14526332,10.14261436,5,121,24.42381573,4,75,19.3010807,3,63,25.298666,3,51,2.518298149,3,46,38.69339514,3,1,,,,,,,,,
128,1000,2.751048565,1581,14780116,10.50237489,5,148,17.80061507,4,79,34.42002869,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.613221645,1503,13764587,10.23911095,5,105,19.71431875,4,84,36.18088365,3,53,15.84268141,3,53,16.5005455,3,1,,,,,,,,,,,,
128,1000,2.589819908,1546,14502170,10.53632665,6,166,30.49971557,4,77,17.51157594,3,57,15.94016099,3,49,23.80269647,3,45,5.898687124,3,39,51.67897606,1,1,,,,,,
128,1000,2.523062706,1674,15859170,10.34381032,6,135,16.41284919,4,79,27.4925766,4,59,23.19411707,3,50,19.9903338,3,1,,,,,,,,,,,,
128,1000,2.538667917,1850,13605386,10.36724567,6,159,17.86759925,4,72,18.21665478,3,61,16.16841173,3,63,11.58136225,3,48,15.74074936,3,1,,,,,,,,,
128,1000,2.490857601,1566,13910515,10.35993099,5,105,21.68963695,4,78,26.384377,4,61,15.21576619,3,59,14.49586797,3,1,,,,,,,,,,,,
128,1000,2.565690994,1734,13487893,10.44599748,6,128,23.09732056,4,74,25.16697574,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.517963886,1585,14535560,10.35381079,6,154,22.00549078,4,71,21.04246831,3,61,22.12574959,3,48,8.370754004,4,52,27.21729422,3,1,,,,,,,,,
128,1000,2.539347172,1563,10803716,10.38705111,5,112,30.47468352,4,60,13.9893117,3,53,30.25293541,3,46,12.93631053,3,1,,,,,,,,,,,,
128,1000,2.539646864,1679,13816527,10.41387534,5,131,26.64923477,3,71,20.77017665,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.56182313,1558,14390966,10.32583094,7,216,27.74944782,4,80,12.88096666,3,58,23.37576556,3,53,9.615189791,4,48,13.00914836,4,1,,,,,,,,,
128,1000,2.588706493,1661,14232827,10.34940481,7,156,25.55619431,3,70,22.9971416,3,52,9.81535244,3,61,5.815865993,3,56,18.22754049,3,49,36.29146981,2,1,,,,,,
128,1000,2.572237253,1496,13086967,10.38340235,6,164,28.56482553,5,80,22.67370987,4,57,19.2550168,3,52,17.84297919,3,42,3.735060692,3,1,,,,,,,,,
128,1000,2.587132454,1751,14548175,10.38428783,5,157,33.18476725,4,63,26.85447288,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.481519938,1610,14001322,10.3354063,6,123,20.76109052,4,78,34.11137414,3,58,18.9235332,3,46,10.01238418,3,1,,,,,,,,,,,,
128,1000,2.57167387,1713,13286914,10.45239997,5,138,14.66047406,4,77,31.34391809,4,53,0.850545406,4,53,16.50590801,3,1,,,,,,,,,,,,
128,1000,2.535903931,1816,14074277,10.34959841,6,146,22.57494783,4,74,20.80114532,3,58,8.323204994,3,51,33.49092197,3,1,,,,,,,,,,,,
128,1000,2.550781727,1620,14490597,10.42406797,5,146,39.10593462,4,70,2.841589212,3,61,18.22848415,3,39,14.98894072,3,1,,,,,,,,,,,,
128,1000,2.545806646,1486,15490694,10.37297988,6,137,23.92604542,5,77,23.15010357,4,61,29.24907136,3,46,4.95912528,3,46,18.69447637,3,45,11.48302484,3,1,,,,,,
128,1000,2.53524375,1586,15299471,10.39680767,5,142,29.41681671,4,70,21.23157644,3,56,9.572911978,3,1,,,,,,,,,,,,,,,
128,1000,2.510526657,1705,14543566,10.36069202,7,159,23.29716992,4,88,18.76660728,4,67,39.3567872,3,1,,,,,,,,,,,,,,,
128,1000,2.522287369,1704,15254392,10.29089904,5,136,24.65671825,4,74,21.14339709,4,58,17.73096609,3,1,,,,,,,,,,,,,,,
128,1000,2.589683533,1528,14211540,10.45559478,5,112,15.64672589,4,73,21.25218439,3,59,17.42073607,4,57,14.89356565,4,43,13.09805965,3,1,,,,,,,,,
128,1000,2.569014072,1662,14404761,10.35904908,5,124,15.61315751,4,87,26.11284399,4,61,17.35347867,3,49,13.65631151,3,51,15.96782804,3,1,,,,,,,,,
128,1000,2.555902481,1795,14938034,10.36359072,5,125,29.55102921,4,72,18.14099169,3,59,20.94580173,3,58,15.63876653,3,51,2.986048698,3,1,,,,,,,,,
128,1000,2.520475864,1427,14773251,10.376858,5,145,19.42204094,4,68,24.03916907,3,54,32.32456923,3,1,,,,,,,,,,,,,,,
128,1000,2.562951565,1554,13796383,10.43642116,5,127,19.27577877,4,60,25.69688511,3,58,15.89667583,3,50,22.82351685,3,1,,,,,,,,,,,,
128,1000,2.523691654,1738,13556248,10.34026241,6,130,23.54909468,4,72,19.00398922,4,64,21.29117179,3,1,,,,,,,,,,,,,,,
128,1000,2.516775608,1881,13902903,10.32517648,5,139,22.401788,4,76,9.770457029,4,71,31.38183856,3,49,24.02718806,3,1,,,,,,,,,,,,
128,1000,2.549864769,1823,13266117,10.51321173,6,143,19.69004822,4,71,13.34089088,3,54,34.98240495,3,46,13.98863339,3,1,,,,,,,,,,,,
128,1000,2.585425377,1520,14395794,10.32151103,5,149,21.77487636,4,83,24.29771137,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.570321798,1572,13101224,10.40550828,5,119,18.3132081,4,76,33.33360815,4,60,8.579256058,3,59,49.08394551,3,1,,,,,,,,,,,,
128,1000,2.544164419,1703,13646688,10.46626258,6,147,34.77377415,4,74,19.06546807,3,66,15.15268373,3,60,25.73880148,3,1,,,,,,,,,,,,
128,1000,2.559747458,1788,15747137,10.50540161,4,119,25.06638885,4,76,20.9790411,3,65,13.10551405,3,62,28.02682781,3,1,,,,,,,,,,,,
128,1000,2.568726063,1820,14008039,10.34147716,5,141,26.85534549,4,67,19.90710855,3,59,8.337940454,4,58,25.60977578,3,41,36.02873015,2,1,,,,,,,,,
